real_time,grWindSpeed,grWindDirction,grOutdoorTemperature,grAirPressure,grAirDensity,grGridActivePower,giWindTurbineOperationMode,gbTurbinePowerLimited,giWindTurbineYawMode
2021-04-23 01:15:00,5.3,2.9,17.2,0.0,1.2,502.0,14,0,0
2021-04-23 01:30:00,5.3,2.9,17.2,0.0,1.2,607.0,14,0,0
2021-04-23 01:45:00,4.9,-11.1,17.1,0.0,1.2,631.0,14,0,0
2021-04-23 02:00:00,5.4,9.5,17.1,0.0,1.2,628.0,14,0,0
2021-04-23 02:15:05,5.2,2.7,17.1,0.0,1.2,653.0,14,0,0
2021-04-23 02:30:00,4.4,0.3,17.1,0.0,1.2,480.0,14,0,0
2021-04-23 02:45:00,5.0,-7.9,17.1,0.0,1.2,558.0,14,0,0
2021-04-23 03:00:00,4.2,0.5,17.0,0.0,1.2,316.0,14,0,0
2021-04-23 03:15:00,3.6,-13.0,17.0,0.0,1.2,278.0,14,0,0
2021-04-23 03:30:00,4.6,5.7,17.0,0.0,1.2,397.0,14,0,0
2021-04-23 03:45:00,4.6,19.0,17.0,0.0,1.2,403.0,14,0,0
2021-04-23 04:00:00,4.3,-6.3,17.1,0.0,1.2,314.0,14,0,0
2021-04-23 04:15:00,3.9,-27.0,17.1,0.0,1.2,172.0,14,0,0
2021-04-23 04:30:00,3.7,18.0,17.1,0.0,1.2,184.0,14,0,0
2021-04-23 04:45:00,3.6,12.2,17.1,0.0,1.2,-17.0,13,0,0
2021-04-23 05:00:00,3.9,-3.7,17.0,0.0,1.2,264.0,14,0,0
2021-04-23 05:15:00,3.8,-12.7,17.1,0.0,1.2,149.0,14,0,0
2021-04-23 05:30:00,2.6,-9.3,17.1,0.0,1.2,112.0,14,0,0
2021-04-23 05:45:00,3.1,-8.2,17.0,0.0,1.2,122.0,14,0,0
2021-04-23 06:00:00,2.9,0.9,17.1,0.0,1.2,53.0,14,0,0
2021-04-23 06:15:00,3.0,1.2,17.1,0.0,1.2,57.0,14,0,0
2021-04-23 06:30:00,3.1,15.8,17.1,0.0,1.2,89.0,14,0,0
2021-04-23 06:45:00,3.4,-10.3,17.2,0.0,1.2,109.0,14,0,0
2021-04-23 07:00:00,1.5,-1.5,17.6,0.0,1.2,-16.0,8,0,0
2021-04-23 07:15:00,3.3,-9.0,17.7,0.0,1.2,-16.0,8,0,0
2021-04-23 07:30:00,3.1,-11.1,18.0,0.0,1.2,-16.0,8,0,0
2021-04-23 07:45:00,2.0,15.7,18.5,0.0,1.2,-16.0,8,0,0
2021-04-23 08:00:00,2.8,5.2,18.9,0.0,1.2,-16.0,8,0,0
2021-04-23 08:15:00,1.5,-9.0,19.6,0.0,1.2,-16.0,8,0,0
2021-04-23 08:30:00,1.5,1.4,19.4,0.0,1.2,-16.0,8,0,0
2021-04-23 08:45:00,1.6,-8.1,20.1,0.0,1.2,-15.0,8,0,0
2021-04-23 09:00:00,1.7,-43.5,20.2,0.0,1.2,-16.0,8,0,0
2021-04-23 09:15:00,1.7,-38.4,20.7,0.0,1.2,-16.0,8,0,0
2021-04-23 09:30:00,0.6,-2.7,21.7,0.0,1.2,-16.0,8,0,0
2021-04-23 09:45:00,1.9,-48.6,23.8,0.0,1.2,-16.0,8,0,0
2021-04-23 10:00:00,2.5,51.0,21.6,0.0,1.2,-16.0,8,0,0
2021-04-23 10:15:00,2.4,4.0,22.8,0.0,1.2,-15.0,8,0,0
2021-04-23 10:30:00,2.5,-6.4,23.2,0.0,1.2,0.0,30,0,3
2021-04-23 10:45:00,2.0,-31.2,23.3,0.0,1.2,0.0,30,0,3
2021-04-23 11:00:00,2.0,-31.2,23.3,0.0,1.2,0.0,30,0,3
2021-04-23 11:15:00,4.2,-26.4,22.2,0.0,1.2,0.0,11,0,0
2021-04-23 11:30:00,3.7,-1.4,21.1,0.0,1.2,269.0,14,0,0
2021-04-23 11:45:00,4.2,-0.8,21.4,0.0,1.2,333.0,14,0,0
2021-04-23 12:00:00,4.7,1.6,20.9,0.0,1.2,471.0,14,0,0
2021-04-23 12:15:00,5.0,-6.8,21.1,0.0,1.2,635.0,14,0,0
2021-04-23 12:30:00,5.3,30.4,20.7,0.0,1.2,576.0,14,0,0
2021-04-23 12:45:00,5.5,-8.1,20.7,0.0,1.2,686.0,14,0,0
2021-04-23 13:00:00,5.2,-16.0,20.4,0.0,1.2,514.0,14,0,0
2021-04-23 13:15:00,5.9,2.0,20.3,0.0,1.2,771.0,14,0,0
2021-04-23 13:30:00,4.9,-0.8,20.6,0.0,1.2,715.0,14,0,0
2021-04-23 13:45:00,5.5,-52.8,20.6,0.0,1.2,700.0,14,0,0
2021-04-23 14:00:00,5.2,-10.7,20.4,0.0,1.2,853.0,14,0,0
2021-04-23 14:15:00,6.7,11.0,20.5,0.0,1.2,792.0,14,0,0
2021-04-23 14:30:00,6.2,-1.8,20.0,0.0,1.2,1084.0,14,0,0
2021-04-23 14:45:00,4.6,-3.0,20.5,0.0,1.2,432.0,14,0,0
2021-04-23 15:00:00,4.2,-16.9,20.4,0.0,1.2,513.0,14,0,0
2021-04-23 15:15:00,4.4,14.2,20.0,0.0,1.2,405.0,14,0,0
2021-04-23 15:30:00,4.3,5.3,19.9,0.0,1.2,506.0,14,0,0
2021-04-23 15:45:00,4.7,-0.6,19.5,0.0,1.2,672.0,14,0,0
2021-04-23 16:00:00,5.0,7.6,19.6,0.0,1.2,511.0,14,0,0
2021-04-23 16:15:00,4.2,-0.5,19.6,0.0,1.2,547.0,14,0,0
2021-04-23 16:30:00,3.2,17.9,19.5,0.0,1.2,424.0,14,0,0
2021-04-23 16:45:00,5.7,-29.1,19.4,0.0,1.2,741.0,14,0,0
2021-04-23 17:00:03,4.5,16.0,19.3,0.0,1.2,353.0,14,0,0
2021-04-23 17:15:00,5.1,9.8,19.1,0.0,1.2,743.0,14,0,0
2021-04-23 17:30:00,3.9,-28.7,19.2,0.0,1.2,71.0,14,0,0
2021-04-23 17:45:00,4.9,-9.0,19.3,0.0,1.2,500.0,14,0,0
2021-04-23 18:00:00,4.7,-0.9,19.2,0.0,1.2,768.0,14,0,0
2021-04-23 18:15:00,7.0,-5.8,19.0,0.0,1.2,1053.0,14,0,0
2021-04-23 18:30:00,6.3,-3.3,19.0,0.0,1.2,636.0,14,0,0
2021-04-23 18:45:00,4.2,-20.9,19.0,0.0,1.2,560.0,14,0,0
2021-04-23 19:00:00,3.7,-2.3,19.0,0.0,1.2,463.0,14,0,0
2021-04-23 19:15:00,5.7,-1.8,19.0,0.0,1.2,876.0,14,0,0
2021-04-23 19:30:00,5.5,3.6,19.0,0.0,1.2,804.0,14,0,0
2021-04-23 19:45:00,4.3,9.1,18.9,0.0,1.2,521.0,14,0,0
2021-04-23 20:00:00,4.6,13.5,18.9,0.0,1.2,461.0,14,0,0
2021-04-23 20:15:00,5.2,-3.4,18.9,0.0,1.2,578.0,14,0,0
2021-04-23 20:30:00,2.4,-7.7,19.0,0.0,1.2,134.0,14,0,0
2021-04-23 20:45:00,4.8,-15.1,19.0,0.0,1.2,458.0,14,0,0
2021-04-23 21:00:00,4.2,-13.7,19.0,0.0,1.2,346.0,14,0,0
2021-04-23 21:15:00,4.4,4.7,18.9,0.0,1.2,422.0,14,0,0
2021-04-23 21:30:00,6.0,-2.2,18.9,0.0,1.2,793.0,14,0,0
2021-04-23 21:45:00,6.3,8.2,18.7,0.0,1.2,1082.0,14,0,0
2021-04-23 22:00:00,6.2,4.2,18.7,0.0,1.2,1121.0,14,0,0
2021-04-23 22:15:01,6.8,1.4,18.7,0.0,1.2,1134.0,14,0,0
2021-04-23 22:30:00,8.4,12.6,18.6,0.0,1.2,1179.0,14,0,0
2021-04-23 22:45:00,7.1,6.4,18.6,0.0,1.2,1333.0,14,0,0
2021-04-23 23:00:00,6.6,-12.0,18.5,0.0,1.2,1394.0,14,0,0
2021-04-23 23:15:00,6.4,-17.9,18.5,0.0,1.2,1050.0,14,0,0
2021-04-23 23:30:00,6.8,1.8,18.4,0.0,1.2,1744.0,14,0,0
2021-04-23 23:45:00,6.4,-9.5,18.4,0.0,1.2,1195.0,14,0,0
2021-04-24 00:00:00,6.7,13.4,18.3,0.0,1.2,1224.0,14,0,0
2021-04-24 00:15:00,6.9,-7.2,18.3,0.0,1.2,1356.0,14,0,0
2021-04-24 00:30:00,6.3,6.9,18.3,0.0,1.2,1385.0,14,0,0
2021-04-24 00:45:02,8.2,-10.2,18.3,0.0,1.2,2129.0,14,0,0
2021-04-24 01:00:00,6.3,-8.7,18.3,0.0,1.2,1235.0,14,0,0
2021-04-24 01:15:06,6.5,-13.5,18.2,0.0,1.2,1327.0,14,0,0
2021-04-24 01:30:00,4.1,-0.7,18.2,0.0,1.2,664.0,14,0,0
2021-04-24 01:45:00,3.9,-3.2,18.3,0.0,1.2,481.0,14,0,0
2021-04-24 02:00:00,4.7,-2.0,18.2,0.0,1.2,538.0,14,0,0
2021-04-24 02:15:00,5.3,4.7,18.2,0.0,1.2,620.0,14,0,0
2021-04-24 02:30:00,4.2,-7.6,18.2,0.0,1.2,534.0,14,0,0
2021-04-24 02:45:00,6.4,-4.3,18.1,0.0,1.2,834.0,14,0,0
2021-04-24 03:00:00,7.1,24.1,18.1,0.0,1.2,1002.0,14,0,0
2021-04-24 03:15:00,6.2,3.6,18.1,0.0,1.2,1007.0,14,0,0
2021-04-24 03:30:00,6.2,-1.9,18.1,0.0,1.2,1223.0,14,0,0
2021-04-24 03:45:07,7.5,-3.6,18.1,0.0,1.2,1792.0,14,0,0
2021-04-24 04:00:00,5.0,-7.3,18.1,0.0,1.2,616.0,14,0,0
2021-04-24 04:15:00,6.3,-24.5,18.1,0.0,1.2,1385.0,14,0,0
2021-04-24 04:30:00,5.3,-8.0,18.1,0.0,1.2,968.0,14,0,0
2021-04-24 04:45:00,4.8,-16.5,18.3,0.0,1.2,927.0,14,0,0
2021-04-24 05:00:00,7.2,17.7,18.3,0.0,1.2,1063.0,14,0,0
2021-04-24 05:15:00,6.7,0.5,18.3,0.0,1.2,1068.0,14,0,0
2021-04-24 05:30:00,5.6,-6.5,18.3,0.0,1.2,801.0,14,0,0
2021-04-24 05:45:00,7.4,15.1,18.4,0.0,1.2,-32.0,14,0,0
2021-04-24 06:00:00,3.8,7.4,18.3,0.0,1.2,526.0,14,0,0
2021-04-24 06:15:00,4.5,-28.7,18.3,0.0,1.2,350.0,14,0,0
2021-04-24 06:30:00,4.2,1.5,18.3,0.0,1.2,164.0,14,0,0
2021-04-24 06:45:00,4.7,1.8,18.4,0.0,1.2,325.0,14,0,0
2021-04-24 07:00:00,4.2,0.4,18.3,0.0,1.2,223.0,14,0,0
2021-04-24 07:15:00,5.1,-9.1,18.4,0.0,1.2,609.0,14,0,0
2021-04-24 07:30:00,4.7,-4.9,18.6,0.0,1.2,521.0,14,0,0
2021-04-24 07:45:00,3.7,-8.0,18.6,0.0,1.2,288.0,14,0,0
2021-04-24 08:00:00,5.5,13.1,18.7,0.0,1.2,687.0,14,0,0
2021-04-24 08:15:00,5.3,-0.7,19.2,0.0,1.2,694.0,14,0,0
2021-04-24 08:30:00,6.8,20.0,19.4,0.0,1.2,968.0,14,0,0
2021-04-24 08:45:04,7.6,2.4,19.8,0.0,1.2,1644.0,14,0,0
2021-04-24 09:00:00,7.8,-7.5,20.2,0.0,1.2,2213.0,14,0,0
2021-04-24 09:15:00,5.1,-0.3,20.7,0.0,1.2,895.0,14,0,0
2021-04-24 09:30:00,6.9,-10.7,20.9,0.0,1.2,1090.0,14,0,0
2021-04-24 09:45:00,7.0,12.7,21.1,0.0,1.2,1494.0,14,0,0
2021-04-24 10:00:00,8.1,17.0,21.3,0.0,1.2,1764.0,14,0,0
2021-04-24 10:15:00,5.2,3.4,21.9,0.0,1.2,501.0,14,0,0
2021-04-24 10:30:00,2.8,17.6,22.4,0.0,1.2,215.0,14,0,0
2021-04-24 10:45:07,5.2,0.6,22.2,0.0,1.2,498.0,14,0,0
2021-04-24 11:00:00,5.4,-29.6,21.6,0.0,1.2,817.0,14,0,0
2021-04-24 11:15:00,3.9,-8.2,21.0,0.0,1.2,806.0,14,0,0
2021-04-24 11:30:00,7.0,7.8,21.0,0.0,1.2,1378.0,14,0,0
2021-04-24 11:45:00,7.2,7.0,21.1,0.0,1.2,1690.0,14,0,0
2021-04-24 12:00:00,5.9,-4.7,21.7,0.0,1.2,1403.0,14,0,0
2021-04-24 12:15:00,7.0,2.2,21.5,0.0,1.2,1354.0,14,0,0
2021-04-24 12:30:00,7.1,-1.8,21.4,0.0,1.2,1576.0,14,0,0
2021-04-24 12:45:00,6.9,1.7,21.5,0.0,1.2,1423.0,14,0,0
2021-04-24 13:00:00,7.9,11.8,21.0,0.0,1.2,2184.0,14,0,0
2021-04-24 13:15:00,7.5,-0.3,21.3,0.0,1.2,2429.0,14,0,0
2021-04-24 13:30:00,9.1,2.6,21.0,0.0,1.2,2460.0,14,0,0
2021-04-24 13:45:00,7.8,-17.9,21.4,0.0,1.2,2059.0,14,0,0
2021-04-24 14:00:00,6.4,3.6,21.1,0.0,1.2,335.0,14,0,0
2021-04-24 14:15:00,6.4,-11.1,21.3,0.0,1.2,1538.0,14,0,0
2021-04-24 14:30:00,8.5,5.0,21.3,0.0,1.2,2515.0,14,0,0
2021-04-24 14:45:00,7.4,-14.0,21.1,0.0,1.2,2590.0,14,0,0
2021-04-24 15:00:00,8.1,-6.7,20.8,0.0,1.2,2387.0,14,0,0
2021-04-24 15:15:00,8.3,-12.8,21.2,0.0,1.2,2263.0,14,0,0
2021-04-24 15:30:00,8.4,-27.4,20.8,0.0,1.2,2777.0,14,0,0
2021-04-24 15:45:00,6.9,-15.8,20.8,0.0,1.2,1557.0,14,0,0
2021-04-24 16:00:00,8.5,-0.3,20.2,0.0,1.2,2812.0,14,0,0
2021-04-24 16:15:00,7.2,-4.1,20.2,0.0,1.2,1885.0,14,0,0
2021-04-24 16:30:00,10.1,6.0,20.1,0.0,1.2,2700.0,14,0,0
2021-04-24 16:45:00,10.4,3.2,20.1,0.0,1.2,3092.0,14,0,0
2021-04-24 17:00:00,8.7,-1.4,20.0,0.0,1.2,2304.0,14,0,0
2021-04-24 17:15:00,8.2,7.9,19.8,0.0,1.2,2391.0,14,0,0
2021-04-24 17:30:00,9.2,-5.1,19.7,0.0,1.2,3109.0,14,0,0
2021-04-24 17:45:00,9.5,-4.5,19.8,0.0,1.2,3114.0,14,0,0
2021-04-24 18:00:00,10.2,-2.5,19.7,0.0,1.2,3117.0,14,0,0
2021-04-24 18:15:00,11.4,2.8,19.6,0.0,1.2,3122.0,14,0,0
2021-04-24 18:30:00,9.4,-7.4,19.6,0.0,1.2,3089.0,14,0,0
2021-04-24 18:45:00,9.9,-1.3,19.5,0.0,1.2,3118.0,14,0,0
2021-04-24 19:00:00,7.0,2.5,19.5,0.0,1.2,2106.0,14,0,0
2021-04-24 19:15:00,6.1,-3.5,19.4,0.0,1.2,1323.0,14,0,0
2021-04-24 19:30:00,10.7,-2.4,19.3,0.0,1.2,2975.0,14,0,0
2021-04-24 19:45:00,9.6,18.2,19.3,0.0,1.2,3099.0,14,0,0
2021-04-24 20:00:00,10.0,17.4,19.3,0.0,1.2,2631.0,14,0,0
2021-04-24 20:15:00,7.7,-2.8,19.3,0.0,1.2,2157.0,14,0,0
2021-04-24 20:30:00,10.0,11.9,19.3,0.0,1.2,3097.0,14,0,0
2021-04-24 20:45:05,8.8,25.8,19.2,0.0,1.2,2800.0,14,0,0
2021-04-24 21:00:00,7.4,-8.3,19.3,0.0,1.2,2088.0,14,0,0
2021-04-24 21:15:00,5.8,4.7,19.3,0.0,1.2,1143.0,14,0,0
2021-04-24 21:30:00,4.6,3.8,19.3,0.0,1.2,1105.0,14,0,0
2021-04-24 21:45:00,7.6,-2.5,19.2,0.0,1.2,1706.0,14,0,0
2021-04-24 22:00:00,5.5,-8.2,19.2,0.0,1.2,765.0,14,0,0
2021-04-24 22:15:00,5.6,-13.8,19.2,0.0,1.2,899.0,14,0,0
2021-04-24 22:30:00,5.4,0.7,19.1,0.0,1.2,785.0,14,0,0
2021-04-24 22:45:00,4.7,-2.1,19.2,0.0,1.2,859.0,14,0,0
2021-04-24 23:00:00,7.0,-23.1,19.2,0.0,1.2,1253.0,14,0,0
2021-04-24 23:15:00,4.0,-18.1,19.1,0.0,1.2,476.0,14,0,0
2021-04-24 23:30:00,3.6,32.9,19.2,0.0,1.2,593.0,14,0,0
2021-04-24 23:45:00,3.7,9.3,19.1,0.0,1.2,376.0,14,0,0
2021-04-25 00:00:00,4.8,25.7,19.1,0.0,1.2,806.0,14,0,0
2021-04-25 00:15:00,3.6,-9.7,19.1,0.0,1.2,544.0,14,0,0
2021-04-25 00:30:05,2.3,-5.0,19.2,0.0,1.2,237.0,14,0,0
2021-04-25 00:45:00,5.5,8.4,19.1,0.0,1.2,477.0,14,0,0
2021-04-25 01:00:00,4.2,23.4,19.1,0.0,1.2,485.0,14,0,0
2021-04-25 01:15:00,5.1,-11.6,19.1,0.0,1.2,561.0,14,0,0
2021-04-25 01:30:00,7.6,12.1,19.0,0.0,1.2,1255.0,14,0,0
2021-04-25 01:45:00,4.0,13.5,19.0,0.0,1.2,876.0,14,0,0
2021-04-25 02:00:00,8.3,-6.4,18.9,0.0,1.2,1042.0,14,0,0
2021-04-25 02:15:00,4.6,2.5,18.9,0.0,1.2,241.0,14,0,0
2021-04-25 02:30:00,5.2,-3.4,18.9,0.0,1.2,896.0,14,0,0
2021-04-25 02:45:00,5.9,14.6,18.8,0.0,1.2,497.0,14,0,0
2021-04-25 03:00:00,4.3,-15.9,18.9,0.0,1.2,363.0,14,0,0
2021-04-25 03:15:00,3.1,-12.5,18.9,0.0,1.2,207.0,14,0,0
2021-04-25 03:30:00,4.3,17.4,18.9,0.0,1.2,-16.0,8,0,0
2021-04-25 03:45:00,3.3,5.6,18.9,0.0,1.2,-17.0,8,0,0
2021-04-25 04:00:00,2.9,9.2,18.9,0.0,1.2,-16.0,8,0,0
2021-04-25 04:15:00,1.7,-4.4,18.9,0.0,1.2,-15.0,8,0,0
2021-04-25 04:30:00,2.8,-35.7,18.9,0.0,1.2,-15.0,8,0,0
2021-04-25 04:45:00,2.3,3.3,18.9,0.0,1.2,-16.0,8,0,0
2021-04-25 05:00:00,2.9,2.4,18.9,0.0,1.2,-16.0,8,0,0
2021-04-25 05:15:00,5.3,-12.4,18.9,0.0,1.2,-16.0,12,0,0
2021-04-25 05:30:00,5.0,-1.6,18.8,0.0,1.2,454.0,14,0,0
2021-04-25 05:45:00,2.5,33.7,18.9,0.0,1.2,161.0,14,0,0
2021-04-25 06:00:00,5.2,6.9,18.9,0.0,1.2,588.0,14,0,0
2021-04-25 06:15:00,5.9,11.0,18.9,0.0,1.2,834.0,14,0,0
2021-04-25 06:30:00,5.4,-1.8,18.9,0.0,1.2,479.0,14,0,0
2021-04-25 06:45:04,4.4,11.4,18.9,0.0,1.2,111.0,14,0,0
2021-04-25 07:00:00,4.1,-3.3,19.0,0.0,1.2,342.0,14,0,0
2021-04-25 07:15:00,3.4,-5.4,19.1,0.0,1.2,408.0,14,0,0
2021-04-25 07:30:00,1.2,-0.5,19.3,0.0,1.2,-15.0,8,0,0
2021-04-25 07:45:00,2.3,20.1,19.5,0.0,1.2,-15.0,8,0,0
2021-04-25 08:00:00,4.2,-9.7,19.2,0.0,1.2,317.0,14,0,0
2021-04-25 08:15:00,5.1,-11.5,19.3,0.0,1.2,745.0,14,0,0
2021-04-25 08:30:00,4.4,6.5,19.7,0.0,1.2,335.0,14,0,0
2021-04-25 08:45:00,3.7,-0.2,20.0,0.0,1.2,229.0,14,0,0
2021-04-25 09:00:00,2.5,-8.3,20.1,0.0,1.2,223.0,14,0,0
2021-04-25 09:15:00,5.1,26.9,20.5,0.0,1.2,340.0,14,0,0
2021-04-25 09:30:00,5.5,-7.2,20.1,0.0,1.2,749.0,14,0,0
2021-04-25 09:45:00,3.8,-5.7,20.6,0.0,1.2,551.0,14,0,0
2021-04-25 10:00:07,5.4,-22.1,20.9,0.0,1.2,704.0,14,0,0
2021-04-25 10:15:00,5.4,13.7,21.1,0.0,1.2,543.0,14,0,0
2021-04-25 10:30:00,4.8,-17.9,20.9,0.0,1.2,471.0,14,0,0
2021-04-25 10:45:00,4.3,-15.3,20.6,0.0,1.2,489.0,14,0,0
2021-04-25 11:00:00,5.8,12.5,20.2,0.0,1.2,642.0,14,0,0
2021-04-25 11:15:00,6.3,-3.4,20.3,0.0,1.2,1018.0,14,0,0
2021-04-25 11:30:00,6.0,-0.8,20.7,0.0,1.2,962.0,14,0,0
2021-04-25 11:45:00,6.0,0.3,20.9,0.0,1.2,1277.0,14,0,0
2021-04-25 12:00:00,6.5,-29.3,21.0,0.0,1.2,979.0,14,0,0
2021-04-25 12:15:00,5.3,-10.1,20.9,0.0,1.2,788.0,14,0,0
2021-04-25 12:30:00,3.5,21.3,21.1,0.0,1.2,442.0,14,0,0
2021-04-25 12:45:00,6.0,-10.6,21.0,0.0,1.2,887.0,14,0,0
2021-04-25 13:00:00,7.1,-6.8,20.8,0.0,1.2,1437.0,14,0,0
2021-04-25 13:15:00,6.3,14.6,21.6,0.0,1.2,1013.0,14,0,0
2021-04-25 13:30:00,6.0,36.3,21.0,0.0,1.2,758.0,14,0,0
2021-04-25 13:45:00,7.1,-4.7,20.9,0.0,1.2,1157.0,14,0,0
2021-04-25 14:00:00,5.8,0.9,20.5,0.0,1.2,25.0,14,0,0
2021-04-25 14:15:00,6.1,2.2,20.5,0.0,1.2,700.0,14,0,0
2021-04-25 14:30:00,5.9,1.8,20.4,0.0,1.2,963.0,14,0,0
2021-04-25 14:45:00,7.5,13.2,20.2,0.0,1.2,1180.0,14,0,0
2021-04-25 15:00:00,4.1,-18.5,20.1,0.0,1.2,757.0,14,0,0
2021-04-25 15:15:00,7.4,-6.1,20.1,0.0,1.2,1550.0,14,0,0
2021-04-25 15:30:00,7.2,5.9,20.1,0.0,1.2,1056.0,14,0,0
2021-04-25 15:45:00,4.6,-24.8,20.0,0.0,1.2,508.0,14,0,0
2021-04-25 16:00:00,4.5,22.6,19.5,0.0,1.2,414.0,14,0,0
2021-04-25 16:15:00,5.5,13.2,19.4,0.0,1.2,460.0,14,0,0
2021-04-25 16:30:00,6.6,29.4,19.3,0.0,1.2,845.0,14,0,0
2021-04-25 16:45:00,4.9,-2.6,19.2,0.0,1.2,649.0,14,0,0
2021-04-25 17:00:00,5.3,-27.4,19.1,0.0,1.2,676.0,14,0,0
2021-04-25 17:15:00,9.7,-1.9,19.1,0.0,1.2,2392.0,14,0,0
2021-04-25 17:30:00,7.2,7.1,19.2,0.0,1.2,992.0,14,0,0
2021-04-25 17:45:00,5.9,14.2,19.2,0.0,1.2,1002.0,14,0,0
2021-04-25 18:00:00,8.1,6.2,19.2,0.0,1.2,2444.0,14,0,0
2021-04-25 18:15:00,6.2,-2.8,19.2,0.0,1.2,1352.0,14,0,0
2021-04-25 18:30:00,6.1,12.2,19.2,0.0,1.2,1872.0,14,0,0
2021-04-25 18:45:00,6.2,-18.3,19.2,0.0,1.2,1151.0,14,0,0
2021-04-25 19:00:00,6.2,-9.7,19.2,0.0,1.2,880.0,14,0,0
2021-04-25 19:15:00,8.5,-3.6,19.1,0.0,1.2,2461.0,14,0,0
2021-04-25 19:30:00,9.5,9.7,19.1,0.0,1.2,2024.0,14,0,0
2021-04-25 19:45:00,9.6,0.3,19.1,0.0,1.2,2458.0,14,0,0
2021-04-25 20:00:02,3.9,-15.7,19.2,0.0,1.2,638.0,14,0,0
2021-04-25 20:15:00,4.6,12.4,19.1,0.0,1.2,766.0,14,0,0
2021-04-25 20:30:00,3.6,-0.1,19.1,0.0,1.2,665.0,14,0,0
2021-04-25 20:45:00,4.4,-12.7,19.1,0.0,1.2,452.0,14,0,0
2021-04-25 21:00:00,3.3,-12.9,19.1,0.0,1.2,511.0,14,0,0
2021-04-25 21:15:00,3.4,-18.5,19.1,0.0,1.2,331.0,14,0,0
2021-04-25 21:30:00,3.0,-18.4,19.2,0.0,1.2,391.0,14,0,0
2021-04-25 21:45:00,6.0,5.4,19.2,0.0,1.2,844.0,14,0,0
2021-04-25 22:00:00,5.5,-17.0,19.3,0.0,1.2,901.0,14,0,0
2021-04-25 22:15:00,6.3,2.8,19.3,0.0,1.2,560.0,14,0,0
2021-04-25 22:30:00,7.2,-18.1,19.3,0.0,1.2,1272.0,14,0,0
2021-04-25 22:45:00,5.6,-8.4,19.3,0.0,1.2,663.0,14,0,0
2021-04-25 23:00:00,3.0,8.8,19.4,0.0,1.2,378.0,14,0,0
2021-04-25 23:15:00,4.3,22.3,19.4,0.0,1.2,211.0,14,0,0
2021-04-25 23:30:00,5.2,22.0,19.4,0.0,1.2,418.0,14,0,0
2021-04-25 23:45:00,4.8,29.0,19.3,0.0,1.2,456.0,14,0,0
2021-04-26 00:00:00,4.2,-16.7,19.3,0.0,1.2,512.0,14,0,0
2021-04-26 00:15:00,5.9,25.3,19.3,0.0,1.2,476.0,14,0,0
2021-04-26 00:30:05,4.7,25.8,19.2,0.0,1.2,-17.0,13,0,0
2021-04-26 00:45:00,4.4,4.4,19.2,0.0,1.2,648.0,14,0,0
2021-04-26 01:00:00,5.9,-22.3,19.1,0.0,1.2,1621.0,14,0,0
2021-04-26 01:15:00,5.4,-9.3,19.1,0.0,1.2,805.0,14,0,0
2021-04-26 01:30:00,6.4,-11.0,19.1,0.0,1.2,1449.0,14,0,0
2021-04-26 01:45:00,4.9,17.3,19.2,0.0,1.2,814.0,14,0,0
2021-04-26 02:00:00,6.4,0.7,19.1,0.0,1.2,1128.0,14,0,0
2021-04-26 02:15:00,6.4,-12.5,18.9,0.0,1.2,935.0,14,0,0
2021-04-26 02:30:00,4.8,19.0,18.9,0.0,1.2,487.0,14,0,0
2021-04-26 02:45:00,5.1,-18.3,18.8,0.0,1.2,823.0,14,0,0
2021-04-26 03:00:00,4.8,13.4,18.9,0.0,1.2,622.0,14,0,0
2021-04-26 03:15:00,6.7,-18.7,18.8,0.0,1.2,904.0,14,0,0
2021-04-26 03:30:00,4.9,-13.6,18.7,0.0,1.2,1129.0,14,0,0
2021-04-26 03:45:00,6.3,-0.8,18.7,0.0,1.2,1464.0,14,0,0
2021-04-26 04:00:00,7.0,-3.4,18.7,0.0,1.2,1713.0,14,0,0
2021-04-26 04:15:00,5.3,9.7,18.6,0.0,1.2,664.0,14,0,0
2021-04-26 04:30:00,5.0,13.3,18.7,0.0,1.2,395.0,14,0,0
2021-04-26 04:45:00,4.1,13.8,18.7,0.0,1.2,663.0,14,0,0
2021-04-26 05:00:00,4.1,-1.7,18.7,0.0,1.2,672.0,14,0,0
2021-04-26 05:15:00,6.0,4.8,18.7,0.0,1.2,563.0,14,0,0
2021-04-26 05:30:00,6.6,1.2,18.8,0.0,1.2,1331.0,14,0,0
2021-04-26 05:45:00,7.1,21.9,18.8,0.0,1.2,1025.0,14,0,0
2021-04-26 06:00:00,4.7,-16.0,18.8,0.0,1.2,378.0,14,0,0
2021-04-26 06:15:00,5.5,4.0,18.8,0.0,1.2,858.0,14,0,0
2021-04-26 06:30:00,5.0,9.5,18.8,0.0,1.2,564.0,14,0,0
2021-04-26 06:45:00,4.0,4.3,18.9,0.0,1.2,-9.0,14,0,0
2021-04-26 07:00:00,8.1,29.6,18.9,0.0,1.2,1176.0,14,0,0
2021-04-26 07:15:00,5.0,-1.7,19.0,0.0,1.2,671.0,14,0,0
2021-04-26 07:30:00,5.5,-10.7,19.1,0.0,1.2,625.0,14,0,0
2021-04-26 07:45:00,7.2,25.9,19.1,0.0,1.2,861.0,14,0,0
2021-04-26 08:00:00,3.0,-3.9,19.3,0.0,1.2,752.0,14,0,0
